sl_ticks,tp_ticks,rr,max_holding_bars,direction,nc,trades_per_day,wr_used_mid_bracket,wr_bracket_width,pass_rate_15d,blow_rate,avg_days_to_pass,combines_por_ano,costo_esperado_por_combine
20,2,0.1,100,always_short,10,1,0.8391,0.1869,0.0,0.0014,,0.0,
20,2,0.1,100,always_long,50,2,0.8344,0.1942,0.0,0.8461,,0.0,
20,2,0.1,100,always_long,50,1,0.8344,0.1942,0.0,0.4978,,0.0,
20,2,0.1,100,always_long,40,2,0.8344,0.1942,0.0,0.8548,,0.0,
20,2,0.1,100,always_long,40,1,0.8344,0.1942,0.0,0.4978,,0.0,
20,2,0.1,100,always_long,30,2,0.8344,0.1942,0.0,0.7714,,0.0,
20,2,0.1,100,always_long,30,1,0.8344,0.1942,0.0,0.4205,,0.0,
20,2,0.1,100,always_long,20,2,0.8344,0.1942,0.0,0.5495,,0.0,
20,2,0.1,100,always_long,20,1,0.8344,0.1942,0.0,0.1076,,0.0,
20,2,0.1,100,always_long,10,2,0.8344,0.1942,0.0,0.0488,,0.0,
20,2,0.1,100,always_long,10,1,0.8344,0.1942,0.0,0.0018,,0.0,
20,2,0.1,100,alternate,50,2,0.8368,0.1905,0.0,0.8367,,0.0,
20,2,0.1,100,alternate,50,1,0.8368,0.1905,0.0,0.4883,,0.0,
20,2,0.1,100,alternate,40,2,0.8368,0.1905,0.0,0.8472,,0.0,
20,2,0.1,100,always_short,40,1,0.8391,0.1869,0.0,0.4776,,0.0,
20,2,0.1,100,always_short,50,1,0.8391,0.1869,0.0,0.4776,,0.0,
20,2,0.1,130,always_long,50,2,0.8344,0.1943,0.0,0.8461,,0.0,
20,2,0.1,100,always_short,50,2,0.8391,0.1869,0.0,0.829,,0.0,
20,2,0.1,130,always_long,50,1,0.8344,0.1943,0.0,0.4978,,0.0,
20,2,0.1,130,always_long,40,2,0.8344,0.1943,0.0,0.8548,,0.0,
20,2,0.1,130,always_long,40,1,0.8344,0.1943,0.0,0.4978,,0.0,
20,2,0.1,130,always_long,30,2,0.8344,0.1943,0.0,0.7714,,0.0,
20,2,0.1,130,always_long,30,1,0.8344,0.1943,0.0,0.4205,,0.0,
20,2,0.1,130,always_long,20,2,0.8344,0.1943,0.0,0.5495,,0.0,
20,2,0.1,130,always_long,20,1,0.8344,0.1943,0.0,0.1077,,0.0,
20,2,0.1,130,always_long,10,2,0.8344,0.1943,0.0,0.0488,,0.0,
20,2,0.1,130,always_long,10,1,0.8344,0.1943,0.0,0.0018,,0.0,
20,2,0.1,130,alternate,50,2,0.8367,0.1907,0.0,0.837,,0.0,
20,2,0.1,130,alternate,50,1,0.8367,0.1907,0.0,0.4884,,0.0,
20,2,0.1,130,alternate,40,2,0.8367,0.1907,0.0,0.8474,,0.0,
20,2,0.1,130,alternate,40,1,0.8367,0.1907,0.0,0.4884,,0.0,
20,2,0.1,130,alternate,30,2,0.8367,0.1907,0.0,0.7609,,0.0,
20,2,0.1,130,alternate,30,1,0.8367,0.1907,0.0,0.412,,0.0,
20,2,0.1,130,alternate,20,2,0.8367,0.1907,0.0,0.535,,0.0,
20,2,0.1,130,alternate,20,1,0.8367,0.1907,0.0,0.1029,,0.0,
20,2,0.1,130,alternate,10,2,0.8367,0.1907,0.0,0.044,,0.0,
20,2,0.1,130,alternate,10,1,0.8367,0.1907,0.0,0.0014,,0.0,
20,3,0.15,45,always_long,20,2,0.8096,0.1735,0.0,0.5171,,0.0,
20,3,0.15,45,always_long,30,1,0.8096,0.1735,0.0,0.3939,,0.0,
20,3,0.15,45,always_long,30,2,0.8096,0.1735,0.0,0.727,,0.0,
20,3,0.15,130,always_long,10,1,0.8095,0.1738,0.0,0.0011,,0.0,
20,3,0.15,130,alternate,40,1,0.8113,0.1721,0.0,0.549,,0.0,
20,3,0.15,130,alternate,30,2,0.8113,0.1721,0.0,0.7206,,0.0,
20,3,0.15,130,alternate,30,1,0.8113,0.1721,0.0,0.3869,,0.0,
20,3,0.15,130,alternate,20,2,0.8113,0.1721,0.0,0.5085,,0.0,
20,3,0.15,130,alternate,20,1,0.8113,0.1721,0.0,0.1442,,0.0,
20,3,0.15,130,alternate,10,2,0.8113,0.1721,0.0,0.0471,,0.0,
20,3,0.15,130,alternate,10,1,0.8113,0.1721,0.0,0.0011,,0.0,
20,3,0.15,100,always_short,50,1,0.813,0.1702,0.0,0.5068,,0.0,
20,3,0.15,100,always_short,40,1,0.813,0.1702,0.0,0.542,,0.0,
20,3,0.15,100,always_short,30,2,0.813,0.1702,0.0,0.7135,,0.0,
20,3,0.15,100,always_short,30,1,0.813,0.1702,0.0,0.3811,,0.0,
20,3,0.15,100,always_short,20,2,0.813,0.1702,0.0,0.5008,,0.0,
20,3,0.15,100,always_short,20,1,0.813,0.1702,0.0,0.1403,,0.0,
20,3,0.15,100,always_short,10,2,0.813,0.1702,0.0,0.0441,,0.0,
20,3,0.15,100,always_short,10,1,0.813,0.1702,0.0,0.0011,,0.0,
20,3,0.15,100,always_long,50,1,0.8095,0.1737,0.0,0.5211,,0.0,
20,3,0.15,100,always_long,40,1,0.8095,0.1737,0.0,0.5566,,0.0,
20,3,0.15,100,always_long,30,2,0.8095,0.1737,0.0,0.7274,,0.0,
20,3,0.15,100,always_long,30,1,0.8095,0.1737,0.0,0.3941,,0.0,
20,3,0.15,130,alternate,50,1,0.8113,0.1721,0.0,0.5136,,0.0,
20,3,0.15,130,always_long,10,2,0.8095,0.1738,0.0,0.0508,,0.0,
20,3,0.15,45,always_long,40,1,0.8096,0.1735,0.0,0.5564,,0.0,
20,3,0.15,130,always_long,20,1,0.8095,0.1738,0.0,0.1489,,0.0,
20,4,0.2,30,alternate,40,1,0.7876,0.1551,0.0,0.5856,,0.0,
20,4,0.2,30,alternate,30,1,0.7876,0.1551,0.0,0.4499,,0.0,
20,4,0.2,30,alternate,20,2,0.7876,0.1551,0.0,0.499,,0.0,
20,4,0.2,30,alternate,20,1,0.7876,0.1551,0.0,0.1792,,0.0,
20,4,0.2,30,alternate,10,2,0.7876,0.1551,0.0,0.0583,,0.0,
20,4,0.2,30,alternate,10,1,0.7876,0.1551,0.0,0.0015,,0.0,
20,3,0.15,130,always_short,50,1,0.813,0.1703,0.0,0.5068,,0.0,
20,3,0.15,130,always_short,40,1,0.813,0.1703,0.0,0.542,,0.0,
20,3,0.15,130,always_short,30,2,0.813,0.1703,0.0,0.7135,,0.0,
20,3,0.15,130,always_short,30,1,0.813,0.1703,0.0,0.3811,,0.0,
20,3,0.15,130,always_short,20,2,0.813,0.1703,0.0,0.5008,,0.0,
20,3,0.15,130,always_short,20,1,0.813,0.1703,0.0,0.1401,,0.0,
20,3,0.15,130,always_short,10,2,0.813,0.1703,0.0,0.044,,0.0,
20,3,0.15,130,always_short,10,1,0.813,0.1703,0.0,0.0011,,0.0,
20,3,0.15,130,always_long,50,1,0.8095,0.1738,0.0,0.5215,,0.0,
20,3,0.15,130,always_long,40,1,0.8095,0.1738,0.0,0.557,,0.0,
20,3,0.15,130,always_long,30,2,0.8095,0.1738,0.0,0.7278,,0.0,
20,3,0.15,130,always_long,30,1,0.8095,0.1738,0.0,0.3945,,0.0,
20,3,0.15,130,always_long,20,2,0.8095,0.1738,0.0,0.5184,,0.0,
20,3,0.15,100,always_long,20,2,0.8095,0.1737,0.0,0.5179,,0.0,
20,3,0.15,100,always_long,20,1,0.8095,0.1737,0.0,0.1487,,0.0,
20,3,0.15,100,always_long,10,2,0.8095,0.1737,0.0,0.0506,,0.0,
20,3,0.15,100,always_long,10,1,0.8095,0.1737,0.0,0.0011,,0.0,
20,3,0.15,66,always_long,10,2,0.8096,0.1736,0.0,0.0504,,0.0,
20,3,0.15,66,always_long,10,1,0.8096,0.1736,0.0,0.0011,,0.0,
20,3,0.15,66,alternate,50,1,0.8113,0.1719,0.0,0.5134,,0.0,
20,3,0.15,66,alternate,40,1,0.8113,0.1719,0.0,0.5487,,0.0,
20,3,0.15,66,alternate,30,2,0.8113,0.1719,0.0,0.7204,,0.0,
20,3,0.15,66,alternate,30,1,0.8113,0.1719,0.0,0.3865,,0.0,
20,3,0.15,66,alternate,20,2,0.8113,0.1719,0.0,0.5085,,0.0,
20,3,0.15,66,alternate,20,1,0.8113,0.1719,0.0,0.144,,0.0,
20,3,0.15,66,alternate,10,2,0.8113,0.1719,0.0,0.047,,0.0,
20,3,0.15,66,alternate,10,1,0.8113,0.1719,0.0,0.0011,,0.0,
20,3,0.15,45,always_short,50,1,0.813,0.17,0.0,0.507,,0.0,
20,3,0.15,45,always_short,40,1,0.813,0.17,0.0,0.5423,,0.0,
20,3,0.15,45,always_short,30,2,0.813,0.17,0.0,0.7136,,0.0,
20,3,0.15,45,always_short,30,1,0.813,0.17,0.0,0.3815,,0.0,
20,3,0.15,45,always_short,20,2,0.813,0.17,0.0,0.501,,0.0,
20,3,0.15,45,always_short,20,1,0.813,0.17,0.0,0.1406,,0.0,
20,3,0.15,45,always_short,10,2,0.813,0.17,0.0,0.0441,,0.0,
20,3,0.15,45,always_short,10,1,0.813,0.17,0.0,0.0011,,0.0,
20,3,0.15,45,always_long,50,1,0.8096,0.1735,0.0,0.5209,,0.0,
20,3,0.15,66,always_long,20,1,0.8096,0.1736,0.0,0.1485,,0.0,
20,3,0.15,66,always_long,20,2,0.8096,0.1736,0.0,0.5174,,0.0,
20,3,0.15,66,always_long,30,1,0.8096,0.1736,0.0,0.394,,0.0,
20,3,0.15,66,always_short,50,1,0.813,0.1701,0.0,0.5068,,0.0,
20,3,0.15,100,alternate,50,1,0.8113,0.1719,0.0,0.5136,,0.0,
20,3,0.15,100,alternate,40,1,0.8113,0.1719,0.0,0.549,,0.0,
20,3,0.15,100,alternate,30,2,0.8113,0.1719,0.0,0.7206,,0.0,
20,3,0.15,100,alternate,30,1,0.8113,0.1719,0.0,0.3866,,0.0,
20,3,0.15,100,alternate,20,2,0.8113,0.1719,0.0,0.5085,,0.0,
20,3,0.15,100,alternate,20,1,0.8113,0.1719,0.0,0.1441,,0.0,
20,3,0.15,100,alternate,10,2,0.8113,0.1719,0.0,0.047,,0.0,
20,3,0.15,100,alternate,10,1,0.8113,0.1719,0.0,0.0011,,0.0,
20,3,0.15,66,always_short,40,1,0.813,0.1701,0.0,0.542,,0.0,
20,3,0.15,66,always_long,30,2,0.8096,0.1736,0.0,0.7274,,0.0,
20,3,0.15,66,always_short,30,2,0.813,0.1701,0.0,0.7135,,0.0,
20,3,0.15,66,always_short,30,1,0.813,0.1701,0.0,0.3811,,0.0,
20,3,0.15,66,always_short,20,2,0.813,0.1701,0.0,0.5008,,0.0,
20,3,0.15,66,always_short,20,1,0.813,0.1701,0.0,0.1401,,0.0,
20,3,0.15,66,always_short,10,2,0.813,0.1701,0.0,0.044,,0.0,
20,3,0.15,66,always_short,10,1,0.813,0.1701,0.0,0.0011,,0.0,
20,3,0.15,66,always_long,50,1,0.8096,0.1736,0.0,0.5209,,0.0,
20,3,0.15,66,always_long,40,1,0.8096,0.1736,0.0,0.5564,,0.0,
15,3,0.2,100,always_short,30,2,0.7567,0.2509,0.0,0.7554,,0.0,
15,3,0.2,100,always_short,30,1,0.7567,0.2509,0.0,0.3669,,0.0,
15,3,0.2,100,always_short,20,2,0.7567,0.2509,0.0,0.5026,,0.0,
10,3,0.3,100,always_short,20,1,0.6731,0.3798,0.0,0.0355,,0.0,
10,3,0.3,100,always_short,10,1,0.6731,0.3798,0.0,0.0,,0.0,
10,3,0.3,100,always_long,50,1,0.6727,0.383,0.0,0.6508,,0.0,
10,3,0.3,100,always_long,40,2,0.6727,0.383,0.0,0.8728,,0.0,
10,3,0.3,100,always_long,40,1,0.6727,0.383,0.0,0.5022,,0.0,
10,3,0.3,100,always_long,30,2,0.6727,0.383,0.0,0.7562,,0.0,
10,3,0.3,100,always_long,30,1,0.6727,0.383,0.0,0.2719,,0.0,
10,3,0.3,100,always_long,20,2,0.6727,0.383,0.0,0.4244,,0.0,
10,3,0.3,100,always_long,20,1,0.6727,0.383,0.0,0.0355,,0.0,
10,3,0.3,100,always_long,10,2,0.6727,0.383,0.0,0.0055,,0.0,
10,3,0.3,100,always_long,10,1,0.6727,0.383,0.0,0.0,,0.0,
10,3,0.3,100,alternate,50,1,0.6729,0.3814,0.0,0.6499,,0.0,
10,3,0.3,100,alternate,40,2,0.6729,0.3814,0.0,0.8725,,0.0,
10,3,0.3,100,alternate,40,1,0.6729,0.3814,0.0,0.5019,,0.0,
10,3,0.3,100,alternate,30,2,0.6729,0.3814,0.0,0.7556,,0.0,
10,3,0.3,100,alternate,30,1,0.6729,0.3814,0.0,0.2711,,0.0,
10,3,0.3,100,alternate,20,2,0.6729,0.3814,0.0,0.424,,0.0,
10,3,0.3,100,alternate,20,1,0.6729,0.3814,0.0,0.0355,,0.0,
10,3,0.3,100,alternate,10,2,0.6729,0.3814,0.0,0.0055,,0.0,
10,3,0.3,100,alternate,10,1,0.6729,0.3814,0.0,0.0,,0.0,
10,3,0.3,100,always_short,10,2,0.6731,0.3798,0.0,0.0055,,0.0,
10,3,0.3,100,always_short,20,2,0.6731,0.3798,0.0,0.4231,,0.0,
10,3,0.3,66,always_short,40,2,0.6731,0.3795,0.0,0.8721,,0.0,
10,3,0.3,100,always_short,30,1,0.6731,0.3798,0.0,0.2704,,0.0,
10,3,0.3,130,always_long,30,2,0.6726,0.3832,0.0,0.7565,,0.0,
10,3,0.3,130,always_long,30,1,0.6726,0.3832,0.0,0.2719,,0.0,
10,3,0.3,130,always_long,20,2,0.6726,0.3832,0.0,0.4245,,0.0,
10,3,0.3,130,always_long,20,1,0.6726,0.3832,0.0,0.0355,,0.0,
10,3,0.3,130,always_long,10,2,0.6726,0.3832,0.0,0.0055,,0.0,
10,3,0.3,130,always_long,10,1,0.6726,0.3832,0.0,0.0,,0.0,
10,3,0.3,130,alternate,50,1,0.6729,0.3816,0.0,0.6499,,0.0,
10,3,0.3,130,alternate,40,2,0.6729,0.3816,0.0,0.8725,,0.0,
10,3,0.3,130,alternate,40,1,0.6729,0.3816,0.0,0.5019,,0.0,
10,3,0.3,130,alternate,30,2,0.6729,0.3816,0.0,0.7556,,0.0,
10,3,0.3,130,alternate,30,1,0.6729,0.3816,0.0,0.271,,0.0,
10,3,0.3,130,alternate,20,2,0.6729,0.3816,0.0,0.4239,,0.0,
10,3,0.3,130,alternate,20,1,0.6729,0.3816,0.0,0.0355,,0.0,
10,3,0.3,130,alternate,10,2,0.6729,0.3816,0.0,0.0055,,0.0,
10,3,0.3,130,alternate,10,1,0.6729,0.3816,0.0,0.0,,0.0,
10,3,0.3,100,always_short,50,1,0.6731,0.3798,0.0,0.6492,,0.0,
10,3,0.3,100,always_short,40,2,0.6731,0.3798,0.0,0.8721,,0.0,
10,3,0.3,100,always_short,40,1,0.6731,0.3798,0.0,0.5014,,0.0,
10,3,0.3,100,always_short,30,2,0.6731,0.3798,0.0,0.7551,,0.0,
10,3,0.3,66,always_short,50,1,0.6731,0.3795,0.0,0.6491,,0.0,
10,3,0.3,66,always_short,40,1,0.6731,0.3795,0.0,0.5012,,0.0,
10,3,0.3,130,always_long,40,2,0.6726,0.3832,0.0,0.8728,,0.0,
10,3,0.3,66,alternate,10,2,0.6729,0.3812,0.0,0.0055,,0.0,
10,3,0.3,45,always_short,50,1,0.6731,0.3795,0.0,0.6491,,0.0,
10,3,0.3,45,always_short,40,2,0.6731,0.3795,0.0,0.8721,,0.0,
10,3,0.3,45,always_short,40,1,0.6731,0.3795,0.0,0.5014,,0.0,
10,3,0.3,45,always_short,30,2,0.6731,0.3795,0.0,0.755,,0.0,
10,3,0.3,45,always_short,30,1,0.6731,0.3795,0.0,0.2704,,0.0,
10,3,0.3,45,always_short,20,2,0.6731,0.3795,0.0,0.4229,,0.0,
10,3,0.3,45,always_short,20,1,0.6731,0.3795,0.0,0.0355,,0.0,
10,3,0.3,45,always_short,10,2,0.6731,0.3795,0.0,0.0055,,0.0,
10,3,0.3,45,always_short,10,1,0.6731,0.3795,0.0,0.0,,0.0,
10,3,0.3,45,always_long,50,1,0.6728,0.3827,0.0,0.65,,0.0,
10,3,0.3,45,always_long,40,2,0.6728,0.3827,0.0,0.8728,,0.0,
10,3,0.3,45,always_long,40,1,0.6728,0.3827,0.0,0.5019,,0.0,
10,3,0.3,45,always_long,30,2,0.6728,0.3827,0.0,0.7558,,0.0,
10,3,0.3,45,always_long,30,1,0.6728,0.3827,0.0,0.2712,,0.0,
10,3,0.3,45,always_long,20,2,0.6728,0.3827,0.0,0.4241,,0.0,
10,3,0.3,45,always_long,20,1,0.6728,0.3827,0.0,0.0355,,0.0,
10,3,0.3,45,always_long,10,2,0.6728,0.3827,0.0,0.0055,,0.0,
10,3,0.3,45,always_long,10,1,0.6728,0.3827,0.0,0.0,,0.0,
10,3,0.3,45,alternate,50,1,0.673,0.3811,0.0,0.6498,,0.0,
10,3,0.3,66,alternate,10,1,0.6729,0.3812,0.0,0.0,,0.0,
10,3,0.3,66,alternate,20,1,0.6729,0.3812,0.0,0.0355,,0.0,
10,3,0.3,66,always_short,30,2,0.6731,0.3795,0.0,0.755,,0.0,
10,3,0.3,66,alternate,20,2,0.6729,0.3812,0.0,0.4239,,0.0,
10,3,0.3,66,always_short,30,1,0.6731,0.3795,0.0,0.2704,,0.0,
10,3,0.3,66,always_short,20,2,0.6731,0.3795,0.0,0.4226,,0.0,
10,3,0.3,66,always_short,20,1,0.6731,0.3795,0.0,0.0355,,0.0,
10,3,0.3,66,always_short,10,2,0.6731,0.3795,0.0,0.0055,,0.0,
10,3,0.3,66,always_short,10,1,0.6731,0.3795,0.0,0.0,,0.0,
10,3,0.3,66,always_long,50,1,0.6727,0.3829,0.0,0.6501,,0.0,
10,3,0.3,66,always_long,40,2,0.6727,0.3829,0.0,0.8728,,0.0,
10,3,0.3,66,always_long,40,1,0.6727,0.3829,0.0,0.5021,,0.0,
10,3,0.3,66,always_long,30,2,0.6727,0.3829,0.0,0.7561,,0.0,
10,3,0.3,66,always_long,30,1,0.6727,0.3829,0.0,0.2717,,0.0,
10,3,0.3,66,always_long,20,2,0.6727,0.3829,0.0,0.4243,,0.0,
10,3,0.3,66,always_long,20,1,0.6727,0.3829,0.0,0.0355,,0.0,
10,3,0.3,66,always_long,10,2,0.6727,0.3829,0.0,0.0055,,0.0,
10,3,0.3,66,always_long,10,1,0.6727,0.3829,0.0,0.0,,0.0,
10,3,0.3,66,alternate,50,1,0.6729,0.3812,0.0,0.6499,,0.0,
10,3,0.3,66,alternate,40,2,0.6729,0.3812,0.0,0.8724,,0.0,
10,3,0.3,66,alternate,40,1,0.6729,0.3812,0.0,0.5018,,0.0,
10,3,0.3,66,alternate,30,2,0.6729,0.3812,0.0,0.7554,,0.0,
10,3,0.3,66,alternate,30,1,0.6729,0.3812,0.0,0.2709,,0.0,
10,3,0.3,130,always_long,40,1,0.6726,0.3832,0.0,0.5024,,0.0,
10,3,0.3,130,always_long,50,1,0.6726,0.3832,0.0,0.6508,,0.0,
15,3,0.2,100,always_short,20,1,0.7567,0.2509,0.0,0.1069,,0.0,
10,4,0.4,66,always_long,20,1,0.6461,0.3472,0.0,0.0471,,0.0,
10,4,0.4,66,always_long,10,1,0.6461,0.3472,0.0,0.0,,0.0,
10,4,0.4,66,alternate,50,1,0.6455,0.3458,0.0,0.6304,,0.0,
10,4,0.4,66,alternate,40,1,0.6455,0.3458,0.0,0.4863,,0.0,
10,4,0.4,66,alternate,30,2,0.6455,0.3458,0.0,0.6953,,0.0,
10,4,0.4,66,alternate,30,1,0.6455,0.3458,0.0,0.2709,,0.0,
10,4,0.4,66,alternate,20,2,0.6455,0.3458,0.0,0.353,,0.0,
10,4,0.4,66,alternate,20,1,0.6455,0.3458,0.0,0.0476,,0.0,
10,4,0.4,66,alternate,10,2,0.6455,0.3458,0.0,0.0067,,0.0,
10,4,0.4,66,alternate,10,1,0.6455,0.3458,0.0,0.0,,0.0,
10,4,0.4,45,always_short,50,1,0.645,0.3443,0.0,0.6319,,0.0,
10,4,0.4,45,always_short,40,1,0.645,0.3443,0.0,0.4875,,0.0,
10,4,0.4,45,always_short,30,2,0.645,0.3443,0.0,0.6976,,0.0,
10,4,0.4,45,always_short,30,1,0.645,0.3443,0.0,0.273,,0.0,
10,4,0.4,45,always_short,20,2,0.645,0.3443,0.0,0.3548,,0.0,
10,4,0.4,45,always_short,20,1,0.645,0.3443,0.0,0.0476,,0.0,
10,4,0.4,45,always_short,10,2,0.645,0.3443,0.0,0.0067,,0.0,
10,4,0.4,45,always_short,10,1,0.645,0.3443,0.0,0.0,,0.0,
10,4,0.4,45,always_long,50,1,0.6462,0.347,0.0,0.6291,,0.0,
10,4,0.4,45,always_long,40,1,0.6462,0.347,0.0,0.4848,,0.0,
10,4,0.4,66,always_long,10,2,0.6461,0.3472,0.0,0.0065,,0.0,
10,4,0.4,66,always_long,20,2,0.6461,0.3472,0.0,0.3494,,0.0,
10,4,0.4,45,always_long,30,1,0.6462,0.347,0.0,0.268,,0.0,
10,4,0.4,66,always_long,30,1,0.6461,0.3472,0.0,0.2687,,0.0,
10,4,0.4,100,alternate,50,1,0.6455,0.346,0.0,0.6306,,0.0,
10,4,0.4,100,alternate,40,1,0.6455,0.346,0.0,0.4863,,0.0,
10,4,0.4,100,alternate,30,2,0.6455,0.346,0.0,0.6956,,0.0,
10,4,0.4,100,alternate,30,1,0.6455,0.346,0.0,0.2715,,0.0,
10,4,0.4,100,alternate,20,2,0.6455,0.346,0.0,0.3531,,0.0,
10,4,0.4,100,alternate,20,1,0.6455,0.346,0.0,0.0476,,0.0,
10,4,0.4,100,alternate,10,2,0.6455,0.346,0.0,0.0067,,0.0,
10,4,0.4,100,alternate,10,1,0.6455,0.346,0.0,0.0,,0.0,
10,4,0.4,66,always_short,50,1,0.645,0.3445,0.0,0.6316,,0.0,
10,4,0.4,66,always_short,40,1,0.645,0.3445,0.0,0.4875,,0.0,
10,4,0.4,66,always_short,30,2,0.645,0.3445,0.0,0.6976,,0.0,
10,4,0.4,66,always_short,30,1,0.645,0.3445,0.0,0.2729,,0.0,
10,4,0.4,66,always_short,20,2,0.645,0.3445,0.0,0.3546,,0.0,
10,4,0.4,66,always_short,20,1,0.645,0.3445,0.0,0.0476,,0.0,
10,4,0.4,66,always_short,10,2,0.645,0.3445,0.0,0.0067,,0.0,
10,4,0.4,66,always_short,10,1,0.645,0.3445,0.0,0.0,,0.0,
10,4,0.4,66,always_long,50,1,0.6461,0.3472,0.0,0.6292,,0.0,
10,4,0.4,66,always_long,40,1,0.6461,0.3472,0.0,0.4849,,0.0,
10,4,0.4,66,always_long,30,2,0.6461,0.3472,0.0,0.6937,,0.0,
10,4,0.4,45,always_long,30,2,0.6462,0.347,0.0,0.6927,,0.0,
10,4,0.4,45,always_long,20,2,0.6462,0.347,0.0,0.3489,,0.0,
10,3,0.3,130,always_short,10,1,0.6731,0.38,0.0,0.0,,0.0,
10,4,0.4,30,always_long,30,1,0.6462,0.3469,0.0,0.268,,0.0,
10,4,0.4,30,always_long,20,1,0.6462,0.3469,0.0,0.047,,0.0,
10,4,0.4,30,always_long,10,2,0.6462,0.3469,0.0,0.0065,,0.0,
10,4,0.4,30,always_long,10,1,0.6462,0.3469,0.0,0.0,,0.0,
10,4,0.4,30,alternate,50,1,0.6456,0.3456,0.0,0.63,,0.0,
10,4,0.4,30,alternate,40,1,0.6456,0.3456,0.0,0.4859,,0.0,
10,4,0.4,30,alternate,30,2,0.6456,0.3456,0.0,0.6951,,0.0,
10,4,0.4,30,alternate,30,1,0.6456,0.3456,0.0,0.2707,,0.0,
10,4,0.4,30,alternate,20,2,0.6456,0.3456,0.0,0.3525,,0.0,
10,4,0.4,30,alternate,20,1,0.6456,0.3456,0.0,0.0476,,0.0,
10,4,0.4,30,alternate,10,2,0.6456,0.3456,0.0,0.0067,,0.0,
10,4,0.4,30,alternate,10,1,0.6456,0.3456,0.0,0.0,,0.0,
10,3,0.3,130,always_short,50,1,0.6731,0.38,0.0,0.6491,,0.0,
10,3,0.3,130,always_short,40,2,0.6731,0.38,0.0,0.8721,,0.0,
10,3,0.3,130,always_short,40,1,0.6731,0.38,0.0,0.5014,,0.0,
10,3,0.3,130,always_short,30,2,0.6731,0.38,0.0,0.755,,0.0,
10,3,0.3,130,always_short,30,1,0.6731,0.38,0.0,0.2704,,0.0,
10,3,0.3,130,always_short,20,2,0.6731,0.38,0.0,0.423,,0.0,
10,3,0.3,130,always_short,20,1,0.6731,0.38,0.0,0.0355,,0.0,
10,3,0.3,130,always_short,10,2,0.6731,0.38,0.0,0.0055,,0.0,
10,4,0.4,30,always_long,20,2,0.6462,0.3469,0.0,0.3489,,0.0,
10,4,0.4,30,always_long,30,2,0.6462,0.3469,0.0,0.6927,,0.0,
10,4,0.4,45,always_long,20,1,0.6462,0.347,0.0,0.047,,0.0,
10,4,0.4,30,always_long,40,1,0.6462,0.3469,0.0,0.4848,,0.0,
10,4,0.4,45,always_long,10,2,0.6462,0.347,0.0,0.0065,,0.0,
10,4,0.4,45,always_long,10,1,0.6462,0.347,0.0,0.0,,0.0,
10,4,0.4,45,alternate,50,1,0.6456,0.3457,0.0,0.6301,,0.0,
10,4,0.4,45,alternate,40,1,0.6456,0.3457,0.0,0.486,,0.0,
10,4,0.4,45,alternate,30,2,0.6456,0.3457,0.0,0.6951,,0.0,
10,4,0.4,45,alternate,30,1,0.6456,0.3457,0.0,0.2709,,0.0,
10,4,0.4,45,alternate,20,2,0.6456,0.3457,0.0,0.3526,,0.0,
10,4,0.4,45,alternate,20,1,0.6456,0.3457,0.0,0.0476,,0.0,
10,4,0.4,45,alternate,10,2,0.6456,0.3457,0.0,0.0067,,0.0,
10,4,0.4,45,alternate,10,1,0.6456,0.3457,0.0,0.0,,0.0,
10,4,0.4,30,always_short,50,1,0.645,0.3443,0.0,0.6319,,0.0,
10,4,0.4,30,always_short,40,1,0.645,0.3443,0.0,0.4875,,0.0,
10,4,0.4,30,always_short,30,2,0.645,0.3443,0.0,0.6976,,0.0,
10,4,0.4,30,always_short,30,1,0.645,0.3443,0.0,0.273,,0.0,
10,4,0.4,30,always_short,20,2,0.645,0.3443,0.0,0.3548,,0.0,
10,4,0.4,30,always_short,20,1,0.645,0.3443,0.0,0.0476,,0.0,
10,4,0.4,30,always_short,10,2,0.645,0.3443,0.0,0.0067,,0.0,
10,4,0.4,30,always_short,10,1,0.645,0.3443,0.0,0.0,,0.0,
10,4,0.4,30,always_long,50,1,0.6462,0.3469,0.0,0.6291,,0.0,
10,3,0.3,45,alternate,40,2,0.673,0.3811,0.0,0.8722,,0.0,
10,3,0.3,45,alternate,40,1,0.673,0.3811,0.0,0.5016,,0.0,
10,3,0.3,45,alternate,30,2,0.673,0.3811,0.0,0.7551,,0.0,
10,2,0.2,66,alternate,50,1,0.7005,0.4203,0.0,0.7054,,0.0,
10,2,0.2,66,alternate,40,1,0.7005,0.4203,0.0,0.5131,,0.0,
10,2,0.2,66,alternate,30,2,0.7005,0.4203,0.0,0.8359,,0.0,
10,2,0.2,66,alternate,30,1,0.7005,0.4203,0.0,0.2839,,0.0,
10,2,0.2,66,alternate,20,2,0.7005,0.4203,0.0,0.482,,0.0,
10,2,0.2,66,alternate,20,1,0.7005,0.4203,0.0,0.0508,,0.0,
10,2,0.2,66,alternate,10,2,0.7005,0.4203,0.0,0.0057,,0.0,
10,2,0.2,66,alternate,10,1,0.7005,0.4203,0.0,0.0,,0.0,
10,2,0.2,45,always_short,50,2,0.7006,0.4186,0.0,0.9597,,0.0,
10,2,0.2,45,always_short,50,1,0.7006,0.4186,0.0,0.7054,,0.0,
10,2,0.2,45,always_short,40,2,0.7006,0.4186,0.0,0.9279,,0.0,
